_id__$oid,last_updated__$date,is_deleted,custom_dosing_data__dosing_mode,custom_dosing_data__flow,custom_dosing_data__applied_dose,custom_dosing_data__applied_dose_outlet,raw_sewage__turbidity,raw_sewage__ph,raw_sewage__cod,raw_sewage__tss,raw_sewage__ammonia,raw_sewage__phosphate,raw_sewage__bod,pst_outlet__turbidity,pst_outlet__ph,pst_outlet__cod,pst_outlet__tss,pst_outlet__ammonia,pst_outlet__phosphate,pst_outlet__bod,at__ph,at__mlss,at__do,at__percent_settlement,at__svi,fst__time,fst__turbidity,fst__ph,fst__cod,fst__tss,fst__ammonia,fst__phosphate,fst__do,fst__bod,date,inlet_dosing,outlet_dosing,,,,,,,,
64098b5f5057fb00121d2c26,2023-03-08T18:30:39.363Z,FALSE,automatic,0.546875,0.001,0.03,,7.47,420,312,40,2.4,170,,7.43,170,90,36,1.8,81,7.53,2360,2.96,24,101.6949153,,,7.67,20,8,26,0,2.53,5,3/6/2023,1.539209711,84.05316276,,,,,,,,
64098bdd5057fb00121d2c96,2023-03-08T18:30:39.363Z,TRUE,automatic,0.59375,0.001,0.03,,7.43,430,324,40,2.1,,,7.38,170,116,34,1.6,,7.54,2710,2.96,30,110.701107,,,7.61,20,9,22,0.4,2.64,,3/7/2023,3.283755183,63.20706298,,,,,,,,
64098bdd5057fb00121d2c98,2023-03-08T18:30:39.363Z,FALSE,automatic,0.59375,0.001,0.03,,7.43,430,324,40,2.1,185,,7.38,170,116,34,1.6,90,7.54,2710,2.96,30,110.701107,,,7.61,20,9,22,0.4,2.64,5,3/7/2023,3.283755183,63.20706298,,,,,,,,
64098c515057fb00121d2d0b,2023-03-08T18:30:39.363Z,FALSE,automatic,0.7109375,0.001,0.03,,7.45,380,274,38,2.1,168,,7.38,160,81,31,1.1,75,7.78,2310,3.21,24,103.8961039,,,7.82,10,6,18,0.3,2.96,3,3/8/2023,0,0.724635885,,,,,,,,
640accd08d7e1e0012ee5bbc,2023-03-09T18:30:39.45Z,FALSE,automatic,0.5625,0.001,0.03,,7.32,360,252,43,2.4,165,,7.4,170,78,38,1.7,70,7.8,1910,3.2,20,104.7120419,,,7.78,20,8,15,0.8,2.96,4,3/9/2023,0,52.8053902,,,,,,,,
640accd08d7e1e0012ee5bbe,2023-03-09T18:30:39.45Z,FALSE,automatic,0.5625,0.001,0.03,,7.32,360,252,43,2.4,165,,7.4,170,78,38,1.7,70,7.8,1910,3.2,20,104.7120419,,,7.78,20,8,15,0.8,2.96,4,3/9/2023,0,52.8053902,,,,,,,,
640f0720898f9b0012a0ea46,2023-03-12T18:30:39.404Z,FALSE,automatic,0.55859375,0.001,0.03,,7.32,360,256,40,2.2,170,,7.36,160,96,32,0.9,85,7.5,1960,2.94,20,102.0408163,,,7.69,20,8,26,0.3,2.88,4,3/10/2023,0,84.05930326,,,,,,,,
640f076e898f9b0012a0ead9,2023-03-12T18:30:39.404Z,FALSE,automatic,0.5546875,0.001,0.03,,7.35,390,278,41,2.3,170,,7.4,160,82,36,1.1,84,7.86,1720,3.12,18,104.6511628,,,7.8,20,6,21,0.2,2.98,4,3/11/2023,0,73.62560351,,,,,,,,
640f07e0898f9b0012a0eb29,2023-03-12T18:30:39.404Z,FALSE,automatic,0.55078125,0.001,0.03,,7.52,390,288,42,2.2,160,,7.49,170,88,34,1,86,7.56,1820,2.99,19,104.3956044,,,7.65,20,7,22,0,2.95,5,3/12/2023,0.135631755,84.05570034,,,,,,,,
640f0810898f9b0012a0eb6a,2023-03-12T18:30:39.404Z,FALSE,automatic,0.53125,0.001,0.03,,7.48,400,280,44,2,173,,7.44,160,94,33,1.1,69,7.61,1580,2.41,16,101.2658228,,,7.71,20,8,16,0.4,2.61,5,3/13/2023,0.029045202,42.16548238,,,,,,,,
6411a77af3a19f0011f9409f,2023-03-14T18:30:39.657Z,FALSE,automatic,0.53515625,0.001,0.03,,7.48,360,260,44,2.4,160,,7.46,170,82,34,1.1,80,7.65,1960,2.41,20,102.0408163,,,7.67,10,6,20,0,2.04,3,3/14/2023,0,84.01577545,,,,,,,,
6412f843c43c890011e01728,2023-03-15T18:30:38.573Z,FALSE,automatic,0.0859375,0.001,0.03,,7.47,480,354,40,2.4,200,,7.42,200,130,38,1.8,95,7.61,1690,2.67,18,106.5088757,,,7.67,20,9,30,0.3,2.45,4,3/15/2023,0.316675914,73.61317908,,,,,,,,
641565db1382ff00125973ed,2023-03-17T18:30:43.176Z,FALSE,automatic,0.5625,0.001,0.03,,7.19,330,232,40,2.6,147,,7.46,170,92,38,2.2,85,7.66,1880,2.9,19,101.0638298,,,7.6,10,6,28,0.3,2.36,3,3/16/2023,0,63.18819613,,,,,,,,
6415661c1382ff001259742e,2023-03-17T18:30:43.176Z,FALSE,automatic,0.57421875,0.001,0.03,,7.41,350,248,40,2.3,152,,7.35,170,90,37,1.9,81,7.48,1950,2.96,20,102.5641026,,,7.35,10,5,31,0.5,2.52,4,3/17/2023,0,57.99333725,,,,,,,,
6417fecd72fb1f0012b0a014,2023-03-19T18:30:39.074Z,FALSE,automatic,0.75390625,0.001,0.03,,7.51,7.69,260,44,2.2,160,,7.49,180,98,33,1,90,7.4,2260,2.41,21,92.92035398,,,7.69,10,6,24,0.4,2.09,3,3/18/2023,0,89.26298109,,,,,,,,
6417fefd72fb1f0012b0a055,2023-03-19T18:30:39.074Z,FALSE,automatic,0.59375,0.001,0.03,,7.44,380,272,41,1.6,173,,7.36,170,92,30,1.1,86,7.49,2120,2.38,21,99.05660377,,,7.67,20,6,22,0.4,2.1,4,3/19/2023,0,68.41946085,,,,,,,,
64183e9372fb1f0012b0a2e1,2023-03-19T18:30:39.074Z,FALSE,automatic,0.546875,0.001,0.03,,7.3,310,222,40,2.2,145,,0,150,74,31,1.2,70,,1410,2.13,14,99.29078014,,,,20,8,20,0.4,2.02,5,3/20/2023,1.559834905,47.37617115,,,,,,,,
641be6be85465b0012170fe4,2023-03-22T18:30:39.068Z,FALSE,automatic,0.87109375,0.001,0.03,,7.47,450,324,40,2.6,205,,7.22,190,94,37,2,90,7.56,2270,2.64,23,101.3215859,,,7.64,20,6,28,0.5,2.42,4,3/21/2023,0,151.3483546,,,,,,,,
641c2feb85465b00121712d0,2023-03-22T18:30:39.068Z,FALSE,automatic,0.5703125,0.001,0.03,,7.32,440,312,38,2.9,193,,7.48,180,88,31,1.8,85,7.36,2010,3,19,94.52736318,,,7.57,20,7,26,0.8,2.68,4,3/22/2023,0,229.869472,,,,,,,,
641d69c8f2e4bf0012f0ce87,2023-03-23T18:30:40.213Z,FALSE,automatic,0.55859375,0.001,0.03,,7.43,340,236,38,2.3,155,,7.41,200,106,32,1.8,95,7.49,2390,2.98,24,100.41841,,,7.6,10,5,20,0.4,2.1,3,3/23/2023,0,73.64687944,,,,,,,,
641e90dd6bd44f00119ac636,2023-03-24T18:30:40.108Z,FALSE,automatic,0.55078125,0.001,0.03,,7.61,370,260,38,2.9,170,,7.4,200,100,32,1.9,87,7.61,2020,2.79,22,108.9108911,,,7.71,10,5,20,0.4,2.36,3,3/24/2023,0.550733979,94.49057163,,,,,,,,
6421210a9fb67c0011d00ff6,2023-03-26T18:30:36.982Z,FALSE,automatic,0.71875,0.001,0.03,,7.41,390,306,37,1.8,175,,7.32,200,108,35,1.5,90,7.59,1570,2.75,14,89.17197452,,,7.41,20,8,21,0.4,2.24,4,3/25/2023,0,52.83092825,,,,,,,,
642121579fb67c0011d01068,2023-03-26T18:30:36.982Z,FALSE,automatic,0.55078125,0.001,0.03,,7.41,410,298,39,2,180,,7.49,190,98,33,1.6,85,7.51,1390,2.86,14,100.7194245,,,7.71,20,8,26,0.4,2.16,4,3/26/2023,0,73.64107028,,,,,,,,
6422c94e51ffd50012deb13a,2023-03-27T18:30:36.941Z,FALSE,automatic,0.55078125,0.001,0.03,,7.36,470,312,41,2.4,208,,7.44,200,92,32,1.9,90,7.51,2480,2.71,26,104.8387097,,,7.57,20,8,20,0,2.16,5,3/27/2023,0,68.43108204,,,,,,,,
6423d5e85848de0011727b8e,2023-03-28T18:30:37.733Z,TRUE,automatic,0.5390625,0.001,0.03,,7.32,410,310,40,2.5,,,7.33,190,110,37,1.9,,7.6,3100,2.81,30,96.77419355,,,7.64,20,8,20,0.5,2.96,,3/28/2023,0,78.85177234,,,,,,,,
6423d6f55848de0011727ca7,2023-03-28T18:30:37.733Z,FALSE,automatic,0.5703125,0.001,0.03,,7.32,410,310,40,2.5,185,,7.33,190,110,37,1.9,95,7.6,3100,2.81,30,96.77419355,,,7.64,20,8,20,0.5,2.34,4,3/28/2023,0,78.85177234,,,,,,,,
64267e83a3a9a40012d1de64,2023-03-30T18:30:41.727Z,FALSE,automatic,0.53515625,0.001,0.03,,7.32,490,400,42,2,223,,7.4,140,76,38,1.6,75,7.64,2830,2.96,32,113.0742049,,,7.6,20,10,22,0.3,2.45,5,3/29/2023,0,78.83703301,,,,,,,,
64267f9ba3a9a40012d1deab,2023-03-30T18:30:41.727Z,FALSE,automatic,0.59375,0.001,0.03,,7.4,380,258,39,2,168,,7.32,170,74,36,1.8,72,7.41,2350,2.64,24,102.1276596,,,7.61,20,9,22,0.4,2.37,4,3/30/2023,0.651041667,63.20814328,,,,,,,,
6426bbbaa3a9a40012d1df2b,2023-03-30T18:30:41.727Z,FALSE,automatic,0.61,0.001,0.03,,7.37,540,414,36,2.1,243,,7.47,210,110,31,1.6,88,7.54,2670,2.76,26,97.37827715,,,7.61,20,9,20,0.5,2.08,5,3/31/2023,0,31.77493892,,,,,,,,
642a5b979903c400114667ae,2023-04-02T18:30:39.298Z,FALSE,automatic,0.51,0.001,0.03,,7.3,350,258,40,1.8,163,,7.46,160,82,36,1.2,65,7.69,2310,2.8,24,103.8961039,,,7.64,20,9,22,0.3,2.2,7.4,4/1/2023,0,89.29082,,,,,,,,
642a5bfe9903c400114667ef,2023-04-02T18:30:39.298Z,FALSE,automatic,0.50390625,0.001,0.03,,7.45,370,272,37,1.6,142,,7.39,160,79,31,1,66,7.77,2310,3.12,24,103.8961039,,,7.98,20,8,18,0.4,2.98,6,4/2/2023,0,68.44261007,,,,,,,,
642d032e025cfc00123c5bfc,2023-04-04T18:30:37.107Z,FALSE,automatic,0.51,0.001,0.03,,7.37,390,292,40,1.8,158,,7.46,180,84,38,1.5,75,7.48,2470,3.12,28,113.3603239,,,7.52,10,5,20,0.2,2.94,4,4/3/2023,0.511504745,36.78800791,,,,,,,,
642d0c53025cfc00123c5c68,2023-04-04T18:30:37.107Z,FALSE,automatic,0.54296875,0.001,0.03,,7.36,400,282,42,1.8,180,,0,,,,,null,7.6,1910,3.12,20,104.7120419,,,7.66,20,6,20,0.2,2.96,5,4/4/2023,0,0,,,,,,,,
642e5772fd794e00127cd652,2023-04-05T18:30:39.054Z,FALSE,automatic,0.52,0.001,0.03,,7.4,360,262,40,2.8,160,,7.42,200,106,36,2.4,90,7.8,2290,3,20,87.33624454,,,7.89,20,6,30,0.8,2.88,4,4/5/2023,0,10.47413005,,,,,,,,
64310c40c07f200012ae71a6,2023-04-07T18:30:38.172Z,FALSE,automatic,0.51,0.001,0.03,,7.38,7.6,334,43,2.4,190,,7.42,200,112,40,2.2,95,7.47,2300,2.64,26,113.0434783,,,7.6,10,5,22,0.8,2.14,3,4/6/2023,0,0,,,,,,,,
64310c7dc07f200012ae71e7,2023-04-07T18:30:38.172Z,FALSE,automatic,0.52,0.001,0.03,,7.35,440,312,42,2,195,,7.32,160,82,36,1.5,81,7.54,2630,2.46,24,91.25475285,,,7.65,10,7,20,0.4,2.1,5,4/7/2023,0,0,,,,,,,,
643143a4c07f200012ae7253,2023-04-07T18:30:38.172Z,FALSE,automatic,0.52,0.001,0.03,,7.46,450,334,38,2.5,205,,7.38,140,74,36,1.8,70,7.64,2480,2.56,25,100.8064516,,,7.71,20,7,22,0.6,2.3,4,4/8/2023,0,0,,,,,,,,
6433999c38bcaf00129095bc,2023-04-09T18:30:42.258Z,FALSE,automatic,0.52,0.001,0.03,,7.38,440,312,39,2.4,195,,7.49,150,80,33,1.6,75,7.51,2140,2.46,22,102.8037383,,,7.71,20,6,24,0.4,2.04,4,4/9/2023,0,0,,,,,,,,
643500be9b0df40012b67930,2023-04-10T18:30:39.21Z,FALSE,automatic,0.52,0.001,0.03,,7.31,380,302,42,2,160,,7.38,180,98,32,1.1,91,7.57,2650,2.46,27,101.8867925,,,7.66,10,6,24,0,2.36,3,4/10/2023,0,0,,,,,,,,
64364ac156b4240011332540,2023-04-11T18:30:39.456Z,FALSE,automatic,0.52,0.001,0.03,,7.42,370,290,40,2.8,157,,7.34,170,98,37,1.9,95,7.58,2580,2.43,23,89.14728682,,,7.69,10,7,25,0.5,2.22,3,4/11/2023,0,0,,,,,,,,
64379b072458100011c1d146,2023-04-12T18:30:40.138Z,FALSE,automatic,0.52,0.001,0.03,,7.36,330,234,41,2.9,155,,7.27,180,94,37,1.9,90,7.64,2390,2.74,22,92.05020921,,,7.72,20,8,28,0.5,2.68,4,4/12/2023,0,0,,,,,,,,
6438f8a5274818001216415a,2023-04-13T18:30:41.26Z,TRUE,automatic,0.52,0.001,0.03,,7.4,400,290,38,2.6,170,,7.3,160,80,32,1.2,70,7.36,2680,2.91,22,82.08955224,,,7.7,20,8,20,0.5,2.04,3,4/13/2023,0,0,,,,,,,,
643a3b0a042bb0001168fc27,2023-04-14T18:30:39.812Z,TRUE,automatic,0.52,0.001,0.03,,7.42,430,310,40,2,,,7.49,170,78,35,1.7,,7.6,2140,3.25,26,121.4953271,,,7.64,10,7,24,0.5,2.98,,4/14/2023,0,0,,,,,,,,
643a3bab042bb0001168fcd6,2023-04-14T18:30:39.812Z,FALSE,automatic,0.52,0.001,0.03,,7.42,430,310,40,2,190,,7.49,170,78,35,1.7,82,7.6,2140,3.25,25,116.8224299,,,7.64,10,7,24,0.5,2.98,3,4/14/2023,0,0,,,,,,,,
643cf57a0d8b4c0012b06fcc,2023-04-16T18:30:39.041Z,FALSE,automatic,0.53,0.001,0.03,,7.4,400,290,38,2.6,180,,7.3,160,80,32,1.2,75,7.36,2680,2.91,22,82.08955224,,,7.7,20,8,20,0.5,2.04,4,4/13/2023,0,0,,,,,,,,
643cf6390d8b4c0012b0706b,2023-04-16T18:30:39.041Z,FALSE,automatic,0.54,0.001,0.03,,7.35,460,328,42,2.4,215,,7.32,170,80,32,1.2,78,7.31,2710,2.81,28,103.3210332,,,7.66,20,10,20,0.4,2.16,5,4/15/2023,0,0,,,,,,,,
643cf6e00d8b4c0012b070c8,2023-04-16T18:30:39.041Z,FALSE,automatic,0.52,0.001,0.03,,7.38,450,320,38,2,200,,7.49,170,86,30,1.7,80,7.6,2560,2.49,26,101.5625,,,7.71,20,8,22,0.4,2.19,4,4/16/2023,0,0,,,,,,,,
643f8b6e211e50001288c83d,2023-04-18T18:30:42.494Z,FALSE,automatic,0.53,0.001,0.03,,7.63,470,248,42,2,210,,7.34,190,98,36,1,90,7.64,1680,2.32,18,107.1428571,,,7.73,20,8,28,0,2.1,4,4/17/2023,0,0,,,,,,,,
6440fb27039056001329c97b,2023-04-19T18:30:38.155Z,TRUE,automatic,0.52,0.001,0.03,,7.37,400,294,40,2.4,180,,7.47,180,94,38,1.6,88,7.64,2950,2.96,44,149.1525424,,,7.73,30,10,25,0.3,2.64,7,4/18/2023,0,0,,,,,,,,
6440fbca039056001329c9b5,2023-04-19T18:30:38.155Z,TRUE,automatic,0.52,0.001,0.03,,7.24,300,214,40,2.3,,,7.32,160,78,36,1.8,,7.53,2640,2.86,36,136.3636364,,,7.64,20,8,20,0,2.6,,4/19/2023,0,0,,,,,,,,
64462d5fe784270013e64f1e,2023-04-23T18:30:39.114Z,FALSE,automatic,0.52,0.001,0.03,,7.37,400,294,40,2.4,180,,7.47,180,94,38,1.6,88,7.64,2950,2.96,30,101.6949153,,,7.73,30,10,25,0.3,2.64,7,4/18/2023,0,0,,,,,,,,
64462da4e784270013e64f6b,2023-04-23T18:30:39.114Z,FALSE,automatic,0.52,0.001,0.03,,7.24,300,214,40,2.3,146,,7.32,160,78,36,1.8,75,7.53,2640,2.86,28,106.0606061,,,7.64,20,8,0,0,2.6,5,4/19/2023,0,0,,,,,,,,
64462e47e784270013e64fb5,2023-04-23T18:30:39.114Z,TRUE,automatic,0.52,0.001,0.03,,7.41,382,266,41,3.1,,,7.33,170,110,39,2.6,,7.65,1580,2.78,14,88.60759494,,,7.71,20,10,32,0.8,2.61,,4/20/2023,0,0,,,,,,,,
64462e47e784270013e64fb7,2023-04-23T18:30:39.114Z,FALSE,automatic,0.52,0.001,0.03,,7.41,382,266,41,3.1,170,,7.33,170,110,39,2.6,95,7.65,1580,2.78,14,88.60759494,,,7.71,20,10,32,0.8,2.61,5,4/20/2023,0,0,,,,,,,,
64462ecbe784270013e65003,2023-04-23T18:30:39.114Z,FALSE,automatic,0.51,0.001,0.03,,7.41,381,270,44,2.2,155,,7.33,188,94,31,1.2,95,7.49,3280,2.34,30,91.46341463,,,7.71,21,9,26,0.4,2.22,5,4/21/2023,0,0,,,,,,,,
64462f72e784270013e6503f,2023-04-23T18:30:39.114Z,FALSE,automatic,0.52,0.001,0.03,,7.14,374,270,42,2.6,167,,7.65,176,92,38,2.2,75,7.68,1050,2.96,12,114.2857143,,,7.85,26,11,26,0.5,2.44,6,4/22/2023,0,0,,,,,,,,
6447b5272fcec50012a265ca,2023-04-24T18:30:37.838Z,FALSE,automatic,0.52,0.001,0.03,,7.5,390,218,44,2.5,165,,7.5,163,74,36,2.1,70,7.65,1870,2.46,20,106.9518717,,,7.79,24,9,28,0.4,2.2,5,4/23/2023,0,0,,,,,,,,
6447b57b2fcec50012a26653,2023-04-24T18:30:37.838Z,FALSE,automatic,0.52,0.001,0.03,,7.49,368,208,40,2.4,160,,7.4,178,76,36,1.7,70,7.6,2130,2.08,18,84.50704225,,,7.68,23,9,26,0,1.96,5,4/24/2023,0,0,,,,,,,,
644a2b7ed0a85d0011540a40,2023-04-26T18:30:41.827Z,FALSE,automatic,0.52,0.001,0.03,,7.3,289,196,40,2.4,135,,7.3,157,72,37,1.5,70,7.56,1170,2.46,13,111.1111111,,,7.6,35,14,28,0.4,2.3,7,4/25/2023,0,20.94793518,,,,,,,,
644b85ee1660800011560900,2023-04-27T18:30:41.551Z,FALSE,automatic,0.49,0.001,0.03,,7.2,477,356,40,2.2,205,,7.24,174,76,38,1.8,75,7.5,3050,2.46,34,111.4754098,,,7.64,23,10,25,0,2.1,5,4/26/2023,0,63.13886651,,,,,,,,
644b87841660800011560a15,2023-04-27T18:30:41.551Z,FALSE,automatic,0.51,0.001,0.03,,7.31,436,312,40,3.1,185,,7.34,181,90,38,2.1,85,7.61,2840,2.82,32,112.6760563,,,7.69,24,9,26,0.5,2.41,5,4/27/2023,0,83.96726579,,,,,,,,
644f95b7c911e900113ab5c2,2023-04-30T18:30:39.308Z,FALSE,automatic,0.52,0.001,0.03,,7.34,368,246,42,29,175,,7.36,190,94,37,2.3,81,7.41,1960,2.67,22,112.244898,,,7.69,20,10,22,0.4,2.44,5,4/28/2023,0,63.14104521,,,,,,,,
644f9781c911e900113ab6dd,2023-04-30T18:30:39.308Z,TRUE,automatic,0.53,0.001,0.03,,7.37,590,484,40,2.9,255,,7.28,180,84,37,2.3,80,7.74,2810,2.92,34,120.9964413,,,7.74,22,9,22,0.5,2.84,5,4/29/2023,0,83.97470248,,,,,,,,
644f99bec911e900113ab955,2023-04-30T18:30:39.308Z,FALSE,automatic,0.53,0.001,0.03,,7.49,549,410,42,2.6,245,,7.41,190,98,33,1.6,190,7.51,2610,2.86,31,118.7739464,,,7.68,22,10,20,0.4,2.86,22,4/30/2023,0,73.56882571,,,,,,,,
6450c3339e3636001145059b,2023-05-01T18:30:39.816Z,FALSE,automatic,0.52,0.001,0.03,,7.24,396,286,40,2.2,185,,7.42,190,108,35,1.6,95,7.46,2720,2.14,32,117.6470588,,,7.6,20,9,22,0,2.01,4,5/1/2023,0,63.20448048,,,,,,,,
6450c4b89e363600114506ab,2023-05-01T18:30:39.816Z,FALSE,automatic,0.52,0.001,0.03,,7.37,590,484,40,2.9,255,,7.28,180,84,37,2.3,80,7.69,2810,2.92,30,106.7615658,,,7.74,22,9,22,0.5,2.84,5,4/29/2023,0,83.97470248,,,,,,,,
64520e737101b70012ae0d2a,2023-05-02T18:30:40.159Z,FALSE,automatic,0.53,0.001,0.03,,7.44,450,328,40,2.2,205,,7.54,189,92,35,1.2,90,7.6,2820,2.51,28,99.29078014,,,7.66,14,6,26,0.3,2.64,4,5/2/2023,0,63.18472466,,,,,,,,
64535944621a700011fbc080,2023-05-03T18:30:41.507Z,FALSE,automatic,0.53,0.001,0.03,,7.5,382,284,42,2.9,180,,7.66,196,94,37,1.3,88,7.52,2850,2.12,22,77.19298246,,,7.63,20,10,24,0.3,-1,5,5/3/2023,0,42.36063477,,,,,,,,
6454cc441d62da00119545ef,2023-05-04T18:30:38.605Z,FALSE,automatic,0.53,0.001,0.03,,7.49,386,276,40,2,169,,7.58,201,118,38,1.6,95,7.69,2820,2.24,20,70.92198582,,,7.62,23,9,20,0.5,2.12,5,5/4/2023,0,11.11117707,,,,,,,,
6455ff8633028600112a6d5b,2023-05-05T18:30:40.117Z,FALSE,automatic,0.53,0.001,0.03,,7.41,382,248,36,2.5,157,,7.6,216,94,34,1.2,83,7.42,2860,2.43,32,111.8881119,,,7.59,20,8,22,0.3,1.68,5,5/5/2023,0,42.13078204,,,,,,,,
645890dad1d72200112495ba,2023-05-07T18:30:41.826Z,FALSE,automatic,0.53,0.001,0.03,,7.44,410,280,39,2.6,175,,7.78,196,100,36,1,85,7.62,2550,2.62,30,117.6470588,,,7.83,20,8,2,0.5,2.46,4,5/6/2023,0,0,,,,,,,,
64589223d1d72200112496a4,2023-05-07T18:30:41.826Z,FALSE,automatic,0.52,0.001,0.03,,7.36,429,310,42,2.1,185,,7.4,156,82,36,1.6,80,7.64,2920,2.42,32,109.5890411,,,7.63,27,7,16,0.3,2.1,6,5/7/2023,0,0,,,,,,,,
6459e51539da0500124b7692,2023-05-08T18:30:40.369Z,FALSE,automatic,0.53,0.001,0.03,,7.38,433,312,44,2.3,195,,7.33,197,88,35,1.5,80,7.4,2210,2.2,24,108.5972851,,,7.68,23,10,2.2,0.5,2.16,5,5/8/2023,0,10.56297335,,,,,,,,
645b2af9b0185e0011c1ca43,2023-05-09T18:30:38.42Z,FALSE,automatic,0.52,0.001,0.03,,7.4,324,226,41,2.9,148,,7.32,182,94,37,2.2,90,7.65,2330,1.92,24,103.0042918,,,7.71,22,9,23,0.5,1.67,5,5/9/2023,0,42.319285,,,,,,,,
645c90bde9cc4400126c2558,2023-05-10T18:30:37.561Z,FALSE,automatic,0.52,0.001,0.03,,7.36,407,288,38,2.6,185,,7.48,82,70,36,1.7,70,7.44,2920,1.86,30,102.739726,,,7.6,20,8,24,0,1.6,4,5/10/2023,0,73.30178396,,,,,,,,
645de051653a6000115f0254,2023-05-11T18:30:42.798Z,FALSE,automatic,0.51,0.001,0.03,,7.39,310,214,42,2.5,148,,7.39,214,106,38,1.7,90,7.59,3340,2.36,35,104.7904192,,,7.64,19,9,18,0.3,2.16,4,5/11/2023,0,0,,,,,,,,
64607e799c09b800112cb89a,2023-05-13T18:30:38.582Z,FALSE,automatic,0.52,0.001,0.03,,7.4,398,282,40,2.2,167,,7.23,244,106,38,1.8,86,7.32,2280,2.25,25,109.6491228,,,7.59,29,10,22,0.4,2.1,5,5/12/2023,0,21.0005677,,,,,,,,
6461d1c255515f0012082311,2023-05-14T18:30:40.398Z,FALSE,automatic,0.52,0.001,0.03,,7.35,369,262,41,2.7,165,,7.44,210,102,38,2.6,90,7.62,2420,2.16,27,111.5702479,,,7.66,22,9,24,0.6,1.96,4,5/13/2023,0,0,,,,,,,,
6461d21e55515f0012082352,2023-05-14T18:30:40.398Z,FALSE,automatic,0.52,0.001,0.03,,7.41,410,288,38,2.8,180,,7.49,198,98,32,2,85,7.66,2610,2.49,25,95.78544061,,,7.68,20,8,20,0.4,2.12,4,5/14/2023,0,0,,,,,,,,
64631bd5ce4c0a001199d297,2023-05-15T18:30:39.201Z,FALSE,automatic,0.52,0.001,0.03,,7.41,391,202,40,2.2,175,,7.32,168,78,34,1.7,70,7.46,2270,1.96,20,88.10572687,,,7.71,24,10,22,0.6,1.76,5,5/15/2023,0,0,,,,,,,,
6467587cb3c1900011fb5f6e,2023-05-18T18:30:40.45Z,FALSE,automatic,0.52,0.001,0.03,,7.32,402,284,42,2.5,185,,7.46,162,74,37,1.8,70,7.62,2350,0.9,24,102.1276596,,,7.76,62,30,26,0.7,0.81,15,5/17/2023,0,13.71882263,,,,,,,,
646758b0b3c1900011fb5faf,2023-05-18T18:30:40.45Z,FALSE,automatic,0.52,0.001,0.03,,7.36,421,304,44,2.4,188,,7.4,185,80,38,1.9,75,7.61,2360,1.96,24,101.6949153,,,7.75,34,15,22,0.4,1.73,8,5/18/2023,0,0,,,,,,,,
646afc05306a6e0011f348dd,2023-05-21T18:30:39.271Z,FALSE,automatic,0.52,0.001,0.03,,7.34,316,224,43,2.3,152,,7.48,170,86,32,1.4,170,7.63,2280,1.99,23,100.877193,,,7.64,21,10,20,0.4,1.78,21,5/19/2023,0,0,,,,,,,,
646afc5e306a6e0011f34933,2023-05-21T18:30:39.271Z,FALSE,automatic,0.52,0.001,0.03,,7.42,445,318,44,2.2,210,,7.55,168,90,38,1.5,85,7.59,3320,2.12,33,99.39759036,,,7.64,17,10,24,0.4,1.85,4,5/20/2023,0,0,,,,,,,,
646b08fb306a6e0011f34a5d,2023-05-21T18:30:39.271Z,FALSE,automatic,0.52,0.001,0.03,,7.41,437,310,41,2,200,,7.49,197,98,32,1.2,90,7.61,3120,2.49,32,102.5641026,,,7.71,18,8,22,0.4,2.12,4,5/21/2023,0,0,,,,,,,,
646db060f61cc4001139d76b,2023-05-23T18:30:41.27Z,FALSE,automatic,0.52,0.001,0.03,,7.39,302,208,42,2.7,145,,7.4,174,80,38,1.9,80,7.57,3300,1.25,33,100,,,7.62,52,26,26,0.6,1.1,13,5/22/2023,0,0,,,,,,,,
646db246f61cc4001139d841,2023-05-23T18:30:41.27Z,FALSE,automatic,0.52,0.001,0.03,,7.39,324,224,42,2.9,153,,7.49,172,78,36,2.1,75,7.66,2280,1.42,23,100.877193,,,7.68,24,10,28,1.1,1.29,6,5/23/2023,0,21.12067399,,,,,,,,
646efcacf2d5c90011371f31,2023-05-24T18:30:41.803Z,FALSE,automatic,0.52,0.001,0.03,,7.34,402,284,40,2.6,185,,7.44,167,75,37,2.2,70,7.66,2340,2.32,20,85.47008547,,,7.69,31,15,23,0.9,2.02,8,5/24/2023,0,83.93150161,,,,,,,,
647442e5940cc1001131698e,2023-05-28T18:30:39.058Z,FALSE,automatic,0.52,0.001,0.03,,7.39,431,312,42,3,200,,7.34,176,86,37,2.2,85,7.61,1940,1.96,20,103.0927835,,,7.71,105,52,29,1.1,1.57,27,5/25/2023,0,104.7790595,,,,,,,,
64744368940cc100113169cf,2023-05-28T18:30:39.058Z,FALSE,automatic,0.52,0.001,0.03,,7.37,331,234,42,3.1,138,,7.42,188,98,38,3,93,7.59,2760,0.38,28,101.4492754,,,7.69,141,67,38,1.3,0.29,35,5/26/2023,0,83.96958375,,,,,,,,
647443f9940cc10011316a10,2023-05-28T18:30:39.058Z,FALSE,automatic,0.52,0.001,0.03,,7.39,456,334,38,2,200,,7.33,203,122,36,1.8,95,7.59,2790,0.43,27,96.77419355,,,7.65,117,58,30,1.4,0.32,31,5/27/2023,0,84.00039824,,,,,,,,
