_id__$oid,last_updated__$date,is_deleted,custom_dosing_data__dosing_mode,custom_dosing_data__applied_dose,custom_dosing_data__applied_dose_outlet,custom_dosing_data__flow,raw_sewage__time,raw_sewage__turbidity,raw_sewage__ph,raw_sewage__cod,raw_sewage__tss,raw_sewage__ammonia,raw_sewage__phosphate,raw_sewage__bod,raw_sewage__fst,pst_outlet__time,pst_outlet__turbidity,pst_outlet__ph,pst_outlet__cod,pst_outlet__tss,pst_outlet__ammonia,pst_outlet__bod,at__time,at__ph,at__mlss,at__do,at__percent_settlement,at__svi,fst__time,fst__turbidity,fst__ph,fst__cod,fst__tss,fst__ammonia,fst__phosphate,fst__do,fst__bod,remarks,date
6461cbb0c65afb0013d25960,2023-05-14T18:30:10.66Z,False,automatic,0.0,30.0,0.2294921876,13:34,,7.2,628.0,436,37,3.6,276.0,,13:36,,7.3,,148.0,,,01:37,7.3,2050.0,0.38,20,97.5609756097561,13:38,,7.4,68.0,20,35.0,1.9,0.14,13.0,,2023-05-10
645ccdfa0a22540013e0bdc4,2023-05-10T18:30:10.579Z,False,automatic,0.0,30.0,0.4765625,13:41,,7.3,548.0,316,49,4.1,172.0,,13:42,,7.2,,124.0,,,13:43,7.6,1800.0,0.0,16,88.88888888888889,13:43,,7.7,128.0,40,44.0,1.6,0.0,25.0,,2023-05-11
645e0b801237fd0012955a65,2023-05-12T09:46:15.373Z,False,automatic,0.0,30.0,0.251953125,14:00,,7.4,758.0,596,50,3.9,346.0,,14:00,,7.3,,176.0,,102.0,14:00,7.6,1540.0,0.44,16,103.89610389610392,14:01,,7.7,33.0,25,38.0,1.8,0.26,16.0,,2023-05-12
6461cc91c65afb0013d259e7,2023-05-14T18:30:10.66Z,False,automatic,0.0,30.0,0.9375,13:37,,7.5,524.0,336,42,3.4,214.0,,13:38,,7.4,,120.0,,,13:38,7.6,1990.0,0.86,18,90.45226130653266,13:38,,7.6,56.0,23,28.0,1.4,1.2,15.0,,2023-05-13
6461ccedc65afb0013d25a26,2023-05-14T18:30:10.66Z,False,automatic,0.0,30.0,1.0390625,13:39,,7.2,508.0,272,48,4.2,148.0,,13:40,,7.3,,164.0,,,13:40,7.4,1550.0,0.52,18,116.12903225806453,13:40,,7.5,62.0,20,32.0,2.0,0.8,16.0,,2023-05-14
6463212672675e0014c127c8,2023-05-15T18:30:10.415Z,False,automatic,0.0,30.0,0.298828125,13:51,,7.2,794.0,472,30,2.9,270.0,,13:51,,7.2,,164.0,,,13:51,7.4,1060.0,1.4,16,150.94339622641508,13:52,,7.4,58.0,24,20.0,1.0,0.8,17.0,,2023-05-15
64674653e286e00013a355d1,2023-05-18T18:30:11.322Z,False,automatic,0.0,30.0,0.94140625,13:30,,7.3,745.0,388,28,2.6,254.0,,13:18,,7.2,,156.0,,100.0,13:19,7.6,1710.0,1.5,18,105.26315789473684,13:19,,7.8,59.0,26,16.0,1.4,0.34,17.0,,2023-05-16
64674710e286e00013a35651,2023-05-18T18:30:11.322Z,False,automatic,0.0,30.0,0.9453125,13:21,,7.2,882.0,512,30,3.5,187.0,,13:22,,7.2,,128.0,,,13:22,7.4,1470.0,0.17,18,122.44897959183672,13:22,,7.5,54.0,22,20.0,1.7,1.0,7.0,,2023-05-17
64686d6db453d80011ce04b7,2023-05-19T18:30:09.721Z,False,automatic,0.0,30.0,0.515625,13:17,,7.3,352.0,328,42,3.8,187.0,,13:18,,7.2,,132.0,,,13:18,7.5,2180.0,0.24,20,91.74311926605505,13:18,,7.7,65.0,18,33.0,2.2,0.8,10.0,,2023-05-18
646af43cedc49e0011aae377,2023-05-21T18:30:09.699Z,False,automatic,0.0,30.0,0.953125,13:17,,7.5,560.0,360,40,4.0,232.0,,13:17,,7.3,,164.0,,102.0,13:18,7.7,1680.0,0.48,16,95.23809523809524,13:18,,7.8,72.0,29,28.0,2.6,0.76,11.0,,2023-05-19
646af4a1edc49e0011aae3ac,2023-05-21T18:30:09.699Z,False,automatic,0.0,30.0,2.21875,13:19,,7.3,810.0,512,35,2.7,256.0,,13:19,,7.2,,156.0,,,13:19,7.3,2230.0,0.4,20,89.68609865470852,13:20,,7.4,54.0,18,30.0,1.3,0.66,12.0,,2023-05-20
646da8f1cb34870013d6bc75,2023-05-23T18:30:10.688Z,False,automatic,0.0,30.0,1.09375,13:33,,7.2,592.0,388,38,2.9,246.0,,13:33,,7.2,,148.0,,,13:33,7.4,1680.0,0.28,18,107.14285714285714,13:34,,7.5,64.0,16,26.0,1.2,0.56,10.0,,2023-05-21
646da997cb34870013d6bccd,2023-05-23T18:30:10.688Z,False,automatic,0.0,30.0,1.0625,13:36,,7.3,588.0,356,35,3.0,224.0,,01:36,,7.2,,132.0,,84.0,13:36,7.7,1570.0,0.2,16,101.91082802547773,13:37,,7.8,74.0,28,22.0,1.2,0.6,18.0,,2023-05-22
646dd05acb34870013d6bd3d,2023-05-23T18:30:10.688Z,False,automatic,0.0,30.0,0.890625,14:21,,7.3,712.0,432,35,3.0,218.0,,14:21,,7.2,,164.0,,,14:22,7.7,1610.0,0.4,14,86.95652173913044,14:22,,7.8,60.0,22,22.0,1.6,0.2,11.0,,2023-05-23
64705b6019f4bb001335e8b2,2023-05-25T18:30:11.048Z,False,automatic,0.0,30.0,1.0546875,12:39,,7.2,810.0,564,40,3.2,186.0,,12:39,,7.3,,144.0,,,12:39,7.4,1640.0,0.4,16,97.5609756097561,12:40,,7.5,56.0,22,34.0,1.2,0.2,7.0,,2023-05-24
6471a85e3d86b800119dd730,2023-05-26T18:30:10.62Z,False,automatic,0.0,30.0,0.984375,12:19,,7.2,862.0,588,45,4.0,311.0,,12:20,,7.0,,164.0,,,12:20,7.3,1410.0,0.24,14,99.29078014184398,12:20,,7.4,42.0,17,30.0,1.4,0.8,10.0,,2023-05-25
6474436ee9315d0012e09f6b,2023-05-28T18:30:11.358Z,False,automatic,0.0,30.0,1.0546875,13:45,,7.3,768.0,484,48,4.2,288.0,,13:45,,7.2,,136.0,,87.0,13:46,7.4,1540.0,0.44,16,103.89610389610392,13:46,,7.4,42.0,16,32.0,1.6,0.72,9.0,,2023-05-26
64744536e9315d0012e09fcb,2023-05-28T18:30:11.358Z,False,automatic,0.0,30.0,0.08056640625,13:53,,7.3,652.0,300,25,2.1,196.0,,13:54,,7.4,,124.0,,,13:54,7.5,1650.0,0.48,16,96.96969696969695,13:54,,7.5,76.0,24,18.0,1.6,1.2,16.0,,2023-05-27
64759b8f233003001386e0e4,2023-05-29T18:30:11.893Z,False,automatic,0.0,30.0,1.078125,12:14,,7.3,652.0,300,25,2.1,244.0,,13:14,,7.4,,124.0,,,13:15,7.5,1650.0,0.48,16,96.96969696969695,13:15,,7.5,76.0,24,18.0,1.6,1.2,12.0,,2023-05-28
64783c18319b800014ff3134,2023-05-31T18:30:09.698Z,False,automatic,0.0,30.0,0.984375,13:05,,7.0,884.0,632,33,5.8,268.0,,13:06,,7.6,,176.0,,,13:06,7.7,1810.0,0.3,14,77.34806629834254,13:04,,7.8,66.0,25,25.0,1.0,0.46,18.0,,2023-05-29
64783c7b319b800014ff3181,2023-05-31T18:30:09.698Z,False,automatic,0.0,30.0,1.015625,13:05,,7.4,904.0,728,36,6.0,256.0,,13:06,,7.2,,148.0,,,13:06,7.7,2050.0,0.38,22,107.3170731707317,13:06,,7.8,50.0,19,25.0,1.2,0.52,12.0,,2023-05-30
6479b217dd3694001114475a,2023-06-01T18:30:11.683Z,False,automatic,0.0,30.0,1.0546875,13:39,,7.3,710.0,480,26,5.6,256.0,,13:39,,7.1,,120.0,,,13:40,7.4,1450.0,0.32,14,96.55172413793105,13:40,,7.6,52.0,18,15.0,1.0,0.6,12.0,,2023-05-31
64800ed3a7b8b90012aedcc8,2023-06-06T18:30:11.61Z,False,automatic,0.0,30.0,0.69921875,13:27,,7.2,724.0,492,31,4.8,241.0,,13:29,,7.2,,144.0,,,13:29,7.3,1300.0,0.28,12,92.3076923076923,13:29,,7.5,64.0,20,26.0,1.3,0.52,14.0,,2023-06-01
64800f73a7b8b90012aedd2e,2023-06-06T18:30:11.61Z,False,automatic,0.0,30.0,0.376953125,13:31,,7.3,740.0,520,29,3.1,282.0,,13:31,,7.2,,120.0,,,13:31,7.3,1810.0,0.32,20,110.49723756906076,13:32,,7.4,48.0,15,22.0,1.3,0.75,13.0,,2023-06-02
64801038a7b8b90012aedd85,2023-06-06T18:30:11.61Z,False,automatic,0.0,30.0,0.9921875,13:33,,7.2,884.0,624,31,3.0,270.0,,13:35,,7.3,,164.0,,,13:35,7.4,1550.0,0.36,14,90.32258064516128,13:35,,7.5,52.0,17,23.0,1.1,1.48,10.0,,2023-06-03
648010cea7b8b90012aedde5,2023-06-06T18:30:11.61Z,False,automatic,0.0,30.0,0.90234375,13:37,,7.2,998.0,712,40,4.8,268.0,,13:37,,7.0,,188.0,,122.0,13:37,7.4,1660.0,0.46,16,96.3855421686747,13:38,,7.4,62.0,19,29.0,1.4,1.22,12.0,,2023-06-04
64801150a7b8b90012aede2a,2023-06-06T18:30:11.61Z,False,automatic,0.0,30.0,0.96875,13:39,,7.3,708.0,492,38,4.6,224.0,,13:39,,7.2,,192.0,,,13:39,7.5,1670.0,0.28,16,95.80838323353294,13:40,,7.6,76.0,25,31.0,1.5,1.08,16.0,,2023-06-05
6482e2afd924780010034cdb,2023-06-08T18:30:11.98Z,False,automatic,0.0,30.0,0.83203125,13:57,,7.4,750.0,540,31,5.0,256.0,,13:57,,7.2,,184.0,,,13:57,7.4,1180.0,0.22,14,118.64406779661016,13:58,,7.6,26.0,10,26.0,2.2,0.3,7.0,,2023-06-06
6482e326d924780010034d35,2023-06-08T18:30:11.98Z,False,automatic,0.0,30.0,1.0078125,13:59,,7.3,862.0,620,35,3.0,358.0,,13:59,,7.2,,196.0,,,13:59,7.4,1720.0,0.36,16,93.02325581395348,14:00,,7.5,44.0,16,28.0,0.8,0.8,11.0,,2023-06-07
6482e3aed924780010034d93,2023-06-08T18:30:11.98Z,False,automatic,0.0,30.0,0.96484375,14:01,,7.2,932.0,672,35,4.6,393.0,,14:01,,7.1,,112.0,,72.0,14:02,7.5,1210.0,0.48,14,115.70247933884298,14:02,,7.6,48.0,15,26.0,1.8,0.92,9.0,,2023-06-08
6486fa8507768f001381f5b6,2023-06-11T18:30:12.887Z,False,automatic,0.0,30.0,0.85546875,13:27,,7.2,712.0,488,30,2.0,297.0,,13:28,,7.2,,124.0,,,13:28,7.5,1490.0,0.27,14,93.95973154362416,13:28,,7.6,64.0,22,18.0,1.6,0.56,16.0,,2023-06-09
6486fb2f07768f001381f606,2023-06-11T18:30:12.887Z,False,automatic,0.0,30.0,1.1015625,13:30,,7.1,793.0,500,39,2.5,364.0,,13:31,,7.2,,132.0,,,13:31,7.4,1350.0,0.26,12,88.88888888888889,13:31,,7.6,71.0,26,32.0,1.5,0.86,18.0,,2023-06-10
6486fbc207768f001381f637,2023-06-11T18:30:12.887Z,False,automatic,0.0,30.0,1.09375,13:32,,7.2,816.0,532,33,4.2,373.0,,13:33,,7.1,,124.0,,91.0,13:33,7.3,710.0,0.32,7,98.59154929577464,13:34,,7.4,68.0,23,26.0,1.9,0.84,15.0,,2023-06-11
6487f98cb98f47001112e687,2023-06-12T18:30:10.643Z,False,automatic,0.0,30.0,1.0703125,13:36,,7.3,672.0,420,45,4.5,235.0,,13:36,,7.2,,152.0,,,13:36,7.2,980.0,0.2,12,122.44897959183672,13:37,,7.3,54.0,28,35.0,1.8,0.36,19.0,,2023-06-12
648aa0008d4489001327f22e,2023-06-14T18:30:11.759Z,False,automatic,0.0,30.0,1.0625,13:50,,7.2,630.0,392,38,4.0,242.0,,13:51,,7.3,,184.0,,,13:51,7.4,1480.0,0.3,10,67.56756756756756,13:51,,7.2,52.0,26,25.0,1.4,0.6,17.0,,2023-06-13
648aa0588d4489001327f25f,2023-06-14T18:30:11.759Z,False,automatic,0.0,30.0,1.1015625,13:52,,7.2,816.0,548,25,2.4,154.0,,13:52,,7.1,,204.0,,,13:52,7.3,970.0,0.24,14,144.3298969072165,13:53,,7.4,84.0,29,20.0,1.0,0.66,6.0,,2023-06-14
648d768683c8ba001555d753,2023-06-16T18:30:11.291Z,False,automatic,0.0,30.0,0.8984375,13:30,,7.2,694.0,444,28,4.2,,,13:30,,7.3,,188.0,,,13:30,7.5,456.0,0.2,14,307.01754385964915,13:31,,7.6,30.0,18,20.0,1.2,0.56,,,2023-06-15
648d770383c8ba001555d784,2023-06-16T18:30:11.291Z,False,automatic,0.0,30.0,1.0625,13:32,,7.3,482.0,312,27,2.2,172.0,,13:32,,7.1,,144.0,,,13:33,7.4,1270.0,0.36,12,94.48818897637796,13:33,,7.4,42.0,17,18.0,0.7,0.64,12.0,,2023-06-16
64914a833fcc7300102bee61,2023-06-20T05:57:02.151Z,False,automatic,0.0,30.0,1.125,13:11,,7.3,693.0,416,28,2.0,222.0,,13:12,,7.2,,120.0,,,13:12,7.4,1100.0,0.21,12,109.09090909090908,13:12,,7.5,52.0,18,20.0,1.6,0.84,11.0,,2023-06-17
64914af83fcc7300102beeb9,2023-06-20T05:57:02.151Z,False,automatic,0.0,30.0,0.201171875,13:14,,7.3,796.0,572,33,2.8,320.0,,13:14,,7.3,,124.0,,95.0,13:14,7.4,1250.0,0.18,12,96.0,13:14,,7.5,68.0,23,22.0,1.4,0.4,16.0,,2023-06-18
64914b7b3fcc7300102bef42,2023-06-20T05:57:02.151Z,False,automatic,0.0,30.0,1.1015625,13:16,,7.3,895.0,456,34,2.7,322.0,,13:16,,7.2,0.0,112.0,,,13:16,7.3,1080.0,0.18,10,92.59259259259258,13:17,,7.4,62.0,26,23.0,1.6,0.96,16.0,,2023-06-19
649676d77a24470013657553,2023-06-23T18:30:11.428Z,False,automatic,0.0,30.0,0.99609375,13:22,,7.3,990.0,568,25,2.2,304.0,,13:22,,7.2,,100.0,,,13:23,7.0,1180.0,0.3,14,118.64406779661016,13:23,,7.4,30.0,17,15.0,1.4,0.4,12.0,,2023-06-20
649677cf7a2447001365769f,2023-06-23T18:30:11.428Z,False,automatic,0.0,30.0,1.0546874,13:26,,7.2,568.0,364,27,2.5,169.0,,13:27,,7.3,,172.0,,135.0,13:27,7.3,1030.0,0.28,8,77.66990291262135,13:27,,7.4,88.0,30,22.0,2.0,0.56,17.0,,2023-06-21
6496784c7a24470013657701,2023-06-23T18:30:11.428Z,False,automatic,0.0,30.0,1.0546876,13:28,,7.2,672.0,404,28,2.4,247.0,,13:29,,7.3,,148.0,,,13:29,7.4,1020.0,0.16,12,117.6470588235294,13:29,,7.6,43.0,23,18.0,1.2,0.64,14.0,,2023-06-22
649678b07a2447001365773a,2023-06-23T18:30:11.428Z,False,automatic,0.0,30.0,1.0546875,13:30,,7.2,928.0,592,28,3.4,309.0,,13:30,,7.2,,164.0,,,13:30,7.3,1350.0,0.2,10,74.07407407407408,13:31,,7.4,34.0,16,20.0,1.2,0.48,10.0,,2023-06-23
649914ad4673cf0011b92106,2023-06-25T18:30:11.374Z,False,automatic,0.0,30.0,0.86328125,13:00,,7.4,978.0,624,25,2.0,392.0,,13:00,,7.2,,152.0,,,13:01,7.4,1060.0,0.12,10,94.33962264150944,13:01,,7.5,42.0,18,15.0,0.6,0.3,10.0,,2023-06-24
6499152a4673cf0011b92183,2023-06-25T18:30:11.374Z,False,automatic,0.0,30.0,1.2578125,13:02,,7.3,620.0,396,30,2.7,157.0,,13:03,,7.3,,108.0,,,13:03,7.4,970.0,0.4,10,103.09278350515464,13:03,,7.5,70.0,24,20.0,0.8,0.68,15.0,,2023-06-25
649bd43b5d60470012689aa9,2023-06-27T18:30:10.43Z,False,automatic,0.0,30.0,0.94140625,13:01,,7.2,910.0,520,39,3.3,266.0,21.0,13:02,,7.3,,132.0,,,13:02,7.4,1480.0,0.2,14,94.5945945945946,13:02,,7.5,52.0,30,32.0,1.2,0.3,21.0,,2023-06-26
649bd4d25d60470012689b1e,2023-06-27T18:30:10.43Z,False,automatic,0.0,30.0,0.91796874,13:04,,7.5,484.0,264,32,1.8,135.0,,13:05,,7.3,,112.0,,,13:05,7.4,440.0,0.12,8,181.8181818181818,13:05,,7.2,52.0,28,25.0,1.4,0.24,17.0,,2023-06-27
649d2d8b309e900012fe7c54,2023-06-28T18:30:10.715Z,False,automatic,0.0,30.0,1.046877,12:35,,7.2,896.0,512,22,3.0,296.0,,12:36,,7.2,,144.0,,,12:36,7.3,1420.0,0.24,14,98.59154929577464,12:36,,7.4,30.0,15,30.0,2.0,0.36,10.0,,2023-06-28
649e9b2c28d2bb00127edfd9,2023-06-29T18:30:09.805Z,False,automatic,0.0,30.0,,14:31,,7.1,941.0,536,35,2.2,339.0,,14:32,,7.2,,156.0,,,14:32,7.3,1090.0,0.12,10,91.74311926605505,14:33,,7.3,28.0,15,25.0,1.5,0.2,9.0,,2023-06-29
649e9ba728d2bb00127ee032,2023-06-29T18:30:09.805Z,False,automatic,0.0,30.0,0.96093765,14:38,,7.1,988.0,564,32,2.48,312.0,,14:38,,7.2,,124.0,,,14:38,7.3,1150.0,0.12,11,95.65217391304348,14:38,,7.3,39.0,23,26.0,0.8,0.18,13.0,,2023-06-30
64a686b45644270016459a5d,2023-07-05T18:30:11.354Z,False,automatic,10.0,30.0,1.0703125,14:44,,7.2,898.0,512,24,2.6,221.0,,14:46,,7.3,,216.0,,,14:46,7.4,1610.0,0.12,10,62.11180124223603,14:47,,7.4,48.0,27,20.0,1.4,0.18,17.0,,2023-07-01
64a687235644270016459a9a,2023-07-05T18:30:11.354Z,False,automatic,0.0,30.0,1.0703124,14:48,,7.4,792.0,396,32,3.2,212.0,,14:48,,7.2,,164.0,,,14:48,7.2,1030.0,0.16,18,174.75728155339806,14:49,,7.4,32.0,17,26.0,2.2,0.26,13.0,,2023-07-02
64a687f35644270016459b31,2023-07-05T18:30:11.354Z,False,automatic,0.0,30.0,0.99609376,14:51,,7.2,860.0,476,30,3.0,290.0,,14:52,,7.0,,204.0,,,14:52,7.4,1510.0,0.4,10,66.22516556291392,14:52,,7.4,50.0,28,20.0,1.5,0.6,17.0,,2023-07-03
64a688755644270016459b9b,2023-07-05T18:30:11.354Z,False,automatic,0.0,30.0,0.90625,14:54,,7.2,812.0,464,32,3.4,201.0,,14:54,,7.0,,204.0,,,14:54,7.3,1340.0,0.2,12,89.55223880597015,14:54,,7.4,34.0,20,24.0,1.2,2.6,14.0,,2023-07-04
64a688da5644270016459bcc,2023-07-05T18:30:11.354Z,False,automatic,0.0,30.0,1.0078125,14:55,,7.4,802.0,460,30,3.1,294.0,,14:55,,7.2,,208.0,,,14:55,7.3,1380.0,0.16,10,72.46376811594203,14:56,,7.4,38.0,22,20.0,1.4,0.26,16.0,,2023-07-05
64a68acf5644270016459c11,2023-07-05T18:30:11.354Z,False,automatic,0.0,30.0,0.90626,14:03,,7.2,742.0,412,40,5.4,258.0,,14:04,,7.0,,88.0,,,14:04,7.3,910.0,0.2,12,131.86813186813188,14:04,,7.3,44.0,23,30.0,2.5,0.4,15.0,,2023-07-06
64ae5547c6b09500112725bd,2023-07-11T18:30:11.658Z,False,automatic,0.0,30.0,0.9453125,12:51,,7.3,732.0,416,30,3.2,261.0,,12:52,,7.3,,168.0,,,12:52,7.4,890.0,0.12,8,89.8876404494382,12:53,,7.2,58.0,32,20.0,1.2,0.2,19.0,,2023-07-07
64ae5618c6b095001127264b,2023-07-11T18:30:11.658Z,False,automatic,0.0,30.0,0.81640624,12:56,,7.3,679.0,388,30,4.2,243.0,,12:57,,7.0,,156.0,,,12:57,7.2,1010.0,0.3,12,118.8118811881188,12:57,,7.3,47.0,27,20.0,2.6,0.8,18.0,,2023-07-08
64ae56aac6b0950011272688,2023-07-11T18:30:11.658Z,False,automatic,0.0,30.0,1.1484375,12:59,,7.3,500.0,280,14,2.3,168.0,,13:00,,7.2,,100.0,,,13:00,7.3,910.0,0.6,12,131.86813186813188,13:00,,7.2,32.0,18,10.0,1.0,1.1,12.0,,2023-07-09
64ae5725c6b09500112726d5,2023-07-11T18:30:11.658Z,False,automatic,0.0,30.0,0.81640626,13:01,,7.4,539.0,308,35,2.8,187.0,,13:02,,7.2,,168.0,,,13:02,7.3,1360.0,0.4,12,88.23529411764706,13:02,,7.4,44.0,25,20.0,1.0,0.7,16.0,,2023-07-10
64ae57bbc6b095001127271e,2023-07-11T18:30:11.658Z,False,automatic,0.0,30.0,0.81640622,13:03,,7.3,609.0,348,26,3.8,188.0,,13:04,,7.0,0.0,112.0,,,13:04,7.3,1040.0,0.3,12,115.3846153846154,13:05,,7.4,29.0,16,18.0,1.0,0.6,10.0,,2023-07-11
64afd2f5c0f83200118f7fd1,2023-07-12T18:30:11.704Z,False,automatic,0.0,30.0,1.0859374,16:04,,7.4,680.0,368,26,3.4,215.0,,16:04,,7.2,,128.0,,,16:05,7.3,1060.0,0.4,18,169.81132075471697,16:05,,7.4,28.0,14,18.0,1.2,0.8,9.0,,2023-07-12
64afd37fc0f83200118f8020,2023-07-12T18:30:11.704Z,False,automatic,0.0,30.0,1.0859372,16:06,,7.2,804.0,412,30,3.9,262.0,,16:07,,7.3,,64.0,,,16:07,0.3,710.0,0.12,16,225.35211267605635,16:07,,0.2,48.0,24,22.0,1.0,0.18,17.0,,2023-07-13
64b2500848278c00138cced4,2023-07-14T18:30:12.282Z,False,automatic,0.0,30.0,0.96484376,13:20,,7.1,670.0,380,32,2.6,186.0,,13:20,,7.3,,148.0,,,13:20,7.4,1580.0,0.22,12,75.9493670886076,13:21,,7.2,58.0,29,24.0,0.7,0.28,18.0,,2023-07-14
64b4db74c467ac0012c3d504,2023-07-16T18:30:10.969Z,False,automatic,0.0,30.0,1.140625,11:39,,7.2,528.0,300,36,3.2,167.0,,11:39,,7.0,,168.0,,,11:39,7.2,1570.0,0.1,14,89.17197452229298,11:40,,7.3,54.0,30,16.0,1.0,0.22,18.0,,2023-07-15
64b4dbe2c467ac0012c3d535,2023-07-16T18:30:10.969Z,False,automatic,0.0,30.0,0.94140625,11:41,,7.2,812.0,464,35,4.4,294.0,,11:41,,7.0,,152.0,,,11:41,7.2,1020.0,0.24,10,98.0392156862745,11:42,,7.3,42.0,23,30.0,2.4,0.32,14.0,,2023-07-16
64b62131bd16650012a88185,2023-07-17T18:30:10.761Z,False,automatic,0.0,30.0,0.9140625,10:49,,7.2,616.0,352,40,3.0,232.0,,10:49,,7.3,,124.0,,,10:49,7.2,1650.0,0.1,14,84.84848484848486,10:50,,7.3,49.0,28,30.0,2.0,0.18,17.0,,2023-07-17
64b78521875e1600109c95cc,2023-07-18T18:30:11.027Z,False,automatic,0.0,30.0,1.078125,12:07,,7.2,468.0,264,35,4.2,162.0,,12:08,,7.3,,128.0,,,12:08,7.4,1240.0,0.12,10,80.64516129032258,12:09,,7.3,54.0,29,28.0,1.0,0.2,12.0,,2023-07-18
64b7a82b875e1600109c96af,2023-07-18T18:30:11.027Z,False,automatic,0.0,30.0,0.85546875,14:36,,7.2,902.0,516,30,4.2,324.0,,14:36,,7.2,0.0,192.0,,,14:36,7.3,2330.0,0.1,22,94.4206008583691,14:37,,7.1,38.0,20,24.0,1.4,0.18,13.0,,2023-07-19
64b8ea938798190011d52043,2023-07-19T18:30:11.017Z,False,automatic,0.0,30.0,0.0869140625,13:33,,7.2,796.0,456,35,3.8,287.0,,13:33,,7.1,,172.0,,,13:33,7.3,1370.0,0.12,14,102.18978102189782,13:34,,7.2,54.0,29,28.0,1.8,0.16,19.0,,2023-07-20
64ba414852e21e001235b64b,2023-07-20T18:30:11.054Z,False,automatic,0.0,30.0,0.0869140625,13:55,,7.2,684.0,388,30,2.5,256.0,,13:55,,7.3,,156.0,,,13:56,7.4,1870.0,0.1,18,96.2566844919786,13:56,,7.2,54.0,30,23.0,1.6,0.14,22.0,,2023-07-21
64bb9b643d73cb001158ee45,2023-07-21T18:30:11.915Z,False,automatic,0.0,30.0,0.0908203125,14:30,,7.0,920.0,532,30,2.9,334.0,,14:31,,6.9,,136.0,,,14:31,7.2,1400.0,0.12,12,85.71428571428571,14:31,,7.3,30.0,16,22.0,1.7,2.35,11.0,,2023-07-22
64c23a9943f41300119de9dc,2023-07-26T18:30:11.954Z,False,automatic,0.0,30.0,1.046875,15:05,,7.3,810.0,464,35,2.75,273.0,,15:05,,7.0,,212.0,,,15:05,7.2,1150.0,0.2,15,130.43478260869566,15:06,,7.4,32.0,18,20.0,0.76,0.4,12.0,,2023-07-23
64c23b1843f41300119dea38,2023-07-26T18:30:11.954Z,False,automatic,0.0,30.0,0.9375,15:07,,7.2,592.0,332,40,3.8,194.0,,15:07,,7.3,,104.0,,,15:07,7.4,2600.0,0.1,15,57.69230769230769,15:08,,7.2,44.0,25,32.0,2.0,0.5,15.0,,2023-07-24
64c23b8e43f41300119deac6,2023-07-26T18:30:11.954Z,False,automatic,0.0,30.0,1.0546875,15:09,,7.2,542.0,308,30,3.12,190.0,,15:09,,7.0,,124.0,,,15:09,7.2,1670.0,0.3,20,119.76047904191616,15:10,,7.3,46.0,26,25.0,0.8,0.5,15.0,,2023-07-25
64c23bea43f41300119deb07,2023-07-26T18:30:11.954Z,False,automatic,0.0,30.0,0.9921875,15:11,,7.4,862.0,492,25,2.4,211.0,,15:11,,7.2,,208.0,,,15:11,7.3,1600.0,0.12,16,100.0,15:11,,7.2,54.0,30,18.0,2.0,0.95,20.0,,2023-07-26
64c23c9543f41300119deb4c,2023-07-26T18:30:11.954Z,False,automatic,0.0,30.0,1.203125,15:12,,7.1,610.0,352,28,2.6,222.0,,15:12,,7.2,,124.0,,,15:13,7.3,1990.0,0.12,18,90.45226130653266,15:13,,7.1,54.0,29,22.0,1.8,0.18,18.0,,2023-07-27
64c3806ea2be6000110ef38f,2023-07-27T18:30:11.697Z,False,automatic,0.0,30.0,0.90234375,14:15,,7.2,512.0,284,22,2.6,143.0,,14:15,,7.0,,144.0,,,14:16,7.2,2080.0,0.2,24,115.3846153846154,14:16,,7.3,46.0,24,2.5,1.2,0.4,15.0,,2023-07-28
64c4ce11b0db5d0011ed77f6,2023-07-28T18:30:11.697Z,False,automatic,0.0,30.0,1.59375,13:57,,7.3,618.0,352,24,1.9,183.0,,13:58,,7.3,,108.0,,,13:59,7.5,1740.0,0.12,10,57.47126436781609,13:59,,7.2,50.0,27,17.0,0.4,0.6,17.0,,2023-07-29
64c784ffffefdd0013a59481,2023-07-30T18:30:10.788Z,False,automatic,0.0,30.0,1.2265625,15:23,,7.3,642.0,360,25,1.9,226.0,,15:24,,7.1,,136.0,,,15:24,7.3,1330.0,0.3,12,90.22556390977444,15:24,,7.4,32.0,16,20.0,0.4,0.0,12.0,,2023-07-30
64c8c622e217a00014f253a7,2023-07-31T18:30:11.378Z,False,automatic,0.0,30.0,1.046875,14:14,,7.3,508.0,288,38,2.9,180.0,,14:14,,7.4,,120.0,,,14:14,7.3,1020.0,0.1,12,117.6470588235294,14:15,,7.4,42.0,22,32.0,1.8,0.18,15.0,,2023-07-31
64c8c69ce217a00014f253fc,2023-07-31T18:30:11.378Z,False,automatic,0.0,30.0,1.0390625,14:16,,7.3,822.0,468,30,3.3,278.0,,14:16,,7.2,,216.0,,,14:16,7.3,2570.0,0.0,16,62.2568093385214,14:17,,7.3,44.0,23,25.0,1.7,0.0,15.0,,2023-08-01
64cf510f3e33040015ea7f47,2023-08-05T18:30:11.36Z,False,automatic,0.0,30.0,1.1171875,13:20,,7.2,486.0,276,30,3.2,174.0,,13:20,,7.4,,152.0,,,13:20,7.5,1610.0,0.18,15,93.16770186335404,13:21,,7.3,46.0,25,28.0,1.7,0.22,17.0,,2023-08-02
